disease_OMIM_ID	disease_name	gene_symbol
114480	$Breast cancer, susceptibility to$	ATM
114480	$Breast cancer, susceptibility to$	BACH1
114480	$Breast cancer, susceptibility to$	BARD1
114480	$Breast cancer, susceptibility to$	BCC7
114480	$Breast cancer, susceptibility to$	BRCA2
114480	$Breast cancer, susceptibility to$	BRIP1
114480	$Breast cancer, susceptibility to$	BROVCA2
114480	$Breast cancer, susceptibility to$	BWSCR1A
114480	$Breast cancer, susceptibility to$	CASP8
114480	$Breast cancer, susceptibility to$	CC1
114480	$Breast cancer, susceptibility to$	CDH1
114480	$Breast cancer, susceptibility to$	CDS1
114480	$Breast cancer, susceptibility to$	CFC2
114480	$Breast cancer, susceptibility to$	CHEK2
114480	$Breast cancer, susceptibility to$	CHK2
114480	$Breast cancer, susceptibility to$	CLOVE
114480	$Breast cancer, susceptibility to$	CMM6
114480	$Breast cancer, susceptibility to$	CWS5
114480	$Breast cancer, susceptibility to$	CWS6
114480	$Breast cancer, susceptibility to$	ECAD
114480	$Breast cancer, susceptibility to$	ESR
114480	$Breast cancer, susceptibility to$	ESR1
114480	$Breast cancer, susceptibility to$	ESTRR
114480	$Breast cancer, susceptibility to$	FANCD1
114480	$Breast cancer, susceptibility to$	FANCJ
114480	$Breast cancer, susceptibility to$	FANCN
114480	$Breast cancer, susceptibility to$	FANCR
114480	$Breast cancer, susceptibility to$	GLM3
114480	$Breast cancer, susceptibility to$	HMMR
114480	$Breast cancer, susceptibility to$	HR54
114480	$Breast cancer, susceptibility to$	HRAD54
114480	$Breast cancer, susceptibility to$	IMPT1
114480	$Breast cancer, susceptibility to$	KIAA0203
114480	$Breast cancer, susceptibility to$	KRAS
114480	$Breast cancer, susceptibility to$	KRAS2
114480	$Breast cancer, susceptibility to$	LCAM
114480	$Breast cancer, susceptibility to$	LFS1 
114480	$Breast cancer, susceptibility to$	LFS2
114480	$Breast cancer, susceptibility to$	MCAP
114480	$Breast cancer, susceptibility to$	MCH5
114480	$Breast cancer, susceptibility to$	MCM
114480	$Breast cancer, susceptibility to$	MCMTC
114480	$Breast cancer, susceptibility to$	MRMV2
114480	$Breast cancer, susceptibility to$	NMOR2
114480	$Breast cancer, susceptibility to$	NQO2
114480	$Breast cancer, susceptibility to$	NS
114480	$Breast cancer, susceptibility to$	P53
114480	$Breast cancer, susceptibility to$	PALB2
114480	$Breast cancer, susceptibility to$	PHB
114480	$Breast cancer, susceptibility to$	PIK3CA
114480	$Breast cancer, susceptibility to$	PNCA2
114480	$Breast cancer, susceptibility to$	PNCA3
114480	$Breast cancer, susceptibility to$	PPM1D
114480	$Breast cancer, susceptibility to$	RAD51A
114480	$Breast cancer, susceptibility to$	RAD53
114480	$Breast cancer, susceptibility to$	RAD54L
114480	$Breast cancer, susceptibility to$	RALD
114480	$Breast cancer, susceptibility to$	RASK2
114480	$Breast cancer, susceptibility to$	RB1CC1
114480	$Breast cancer, susceptibility to$	RECA
114480	$Breast cancer, susceptibility to$	SLC22A1L
114480	$Breast cancer, susceptibility to$	TP53
114480	$Breast cancer, susceptibility to$	TSG101
114480	$Breast cancer, susceptibility to$	UVO
114480	$Breast cancer, susceptibility to$	WIP1
114480	$Breast cancer, susceptibility to$	XRCC3
114500	$Colorectal cancer, somatic$	ACH
114500	$Colorectal cancer, somatic$	AIK
114500	$Colorectal cancer, somatic$	AKT1
114500	$Colorectal cancer, somatic$	ALPS4
114500	$Colorectal cancer, somatic$	APC
114500	$Colorectal cancer, somatic$	ARK1
114500	$Colorectal cancer, somatic$	ASV
114500	$Colorectal cancer, somatic$	AURKA
114500	$Colorectal cancer, somatic$	AURORA2
114500	$Colorectal cancer, somatic$	AXIN2
114500	$Colorectal cancer, somatic$	BAX
114500	$Colorectal cancer, somatic$	BCC7
114500	$Colorectal cancer, somatic$	BCL1
114500	$Colorectal cancer, somatic$	BHD
114500	$Colorectal cancer, somatic$	BTAK
114500	$Colorectal cancer, somatic$	BTPS2
114500	$Colorectal cancer, somatic$	BUB1B
114500	$Colorectal cancer, somatic$	BUBR1
114500	$Colorectal cancer, somatic$	CCND1
114500	$Colorectal cancer, somatic$	CLOVE
114500	$Colorectal cancer, somatic$	CMNS
114500	$Colorectal cancer, somatic$	CTNNB1
114500	$Colorectal cancer, somatic$	CWS5
114500	$Colorectal cancer, somatic$	CWS6
114500	$Colorectal cancer, somatic$	DCC
114500	$Colorectal cancer, somatic$	DEP1
114500	$Colorectal cancer, somatic$	DLC1
114500	$Colorectal cancer, somatic$	EP300
114500	$Colorectal cancer, somatic$	FGFR3
114500	$Colorectal cancer, somatic$	FLCN
114500	$Colorectal cancer, somatic$	FPC
114500	$Colorectal cancer, somatic$	GS
114500	$Colorectal cancer, somatic$	HNPCC7
114500	$Colorectal cancer, somatic$	LFS1 
114500	$Colorectal cancer, somatic$	MCAP
114500	$Colorectal cancer, somatic$	MCC
114500	$Colorectal cancer, somatic$	MCM
114500	$Colorectal cancer, somatic$	MCMTC
114500	$Colorectal cancer, somatic$	MLH3
114500	$Colorectal cancer, somatic$	MOM1
114500	$Colorectal cancer, somatic$	MRD19
114500	$Colorectal cancer, somatic$	MRMV1
114500	$Colorectal cancer, somatic$	MVA1
114500	$Colorectal cancer, somatic$	NCMS
114500	$Colorectal cancer, somatic$	NRAS
114500	$Colorectal cancer, somatic$	NS6
114500	$Colorectal cancer, somatic$	ODC1
114500	$Colorectal cancer, somatic$	ODCRCS
114500	$Colorectal cancer, somatic$	P53
114500	$Colorectal cancer, somatic$	PDGFRL
114500	$Colorectal cancer, somatic$	PDGRL
114500	$Colorectal cancer, somatic$	PIK3CA
114500	$Colorectal cancer, somatic$	PLA2B
114500	$Colorectal cancer, somatic$	PLA2G2A
114500	$Colorectal cancer, somatic$	PLA2L
114500	$Colorectal cancer, somatic$	PRAD1
114500	$Colorectal cancer, somatic$	PRLTS
114500	$Colorectal cancer, somatic$	PTPG1
114500	$Colorectal cancer, somatic$	PTPN12
114500	$Colorectal cancer, somatic$	PTPRJ
114500	$Colorectal cancer, somatic$	RAD54B
114500	$Colorectal cancer, somatic$	RSTS2
114500	$Colorectal cancer, somatic$	SRC
114500	$Colorectal cancer, somatic$	SRC1
114500	$Colorectal cancer, somatic$	STK15
114500	$Colorectal cancer, somatic$	STK6
114500	$Colorectal cancer, somatic$	THC6
114500	$Colorectal cancer, somatic$	TIL4
114500	$Colorectal cancer, somatic$	TLR2
114500	$Colorectal cancer, somatic$	TP53
114550	Hepatocellular carcinoma	ALPS2B
114550	Hepatocellular carcinoma	APC
114550	Hepatocellular carcinoma	AXIN
114550	Hepatocellular carcinoma	AXIN1
114550	Hepatocellular carcinoma	BCC7
114550	Hepatocellular carcinoma	BTPS2
114550	Hepatocellular carcinoma	CASP8
114550	Hepatocellular carcinoma	CLOVE
114550	Hepatocellular carcinoma	CTNNB1
114550	Hepatocellular carcinoma	CWS5
114550	Hepatocellular carcinoma	DFNB97
114550	Hepatocellular carcinoma	FPC
114550	Hepatocellular carcinoma	GS
114550	Hepatocellular carcinoma	IGF2R
114550	Hepatocellular carcinoma	LFS1 
114550	Hepatocellular carcinoma	MCAP
114550	Hepatocellular carcinoma	MCH5
114550	Hepatocellular carcinoma	MCM
114550	Hepatocellular carcinoma	MCMTC
114550	Hepatocellular carcinoma	MET
114550	Hepatocellular carcinoma	MPRI
114550	Hepatocellular carcinoma	MRD19
114550	Hepatocellular carcinoma	OSFD
114550	Hepatocellular carcinoma	P53
114550	Hepatocellular carcinoma	PDGFRL
114550	Hepatocellular carcinoma	PDGRL
114550	Hepatocellular carcinoma	PIK3CA
114550	Hepatocellular carcinoma	PRLTS
114550	Hepatocellular carcinoma	TP53
114900	$Carcinoid tumors, intestinal$	CWS3
114900	$Carcinoid tumors, intestinal$	PGL1
114900	$Carcinoid tumors, intestinal$	SDHD
115080	$Cardiac conduction defect, susceptibility to$	AKAP10
115150	Cardiofaciocutaneous syndrome	BRAF
115150	Cardiofaciocutaneous syndrome	NS7
115195	$Cardiomyopathy, hypertrophic, 2$	CMD1D
115195	$Cardiomyopathy, hypertrophic, 2$	CMH2
115195	$Cardiomyopathy, hypertrophic, 2$	LVNC6
115195	$Cardiomyopathy, hypertrophic, 2$	RCM3
115195	$Cardiomyopathy, hypertrophic, 2$	TNNT2
115196	$Cardiomyopathy, hypertrophic, 3$	CMD1Y 
115196	$Cardiomyopathy, hypertrophic, 3$	CMH3
115196	$Cardiomyopathy, hypertrophic, 3$	LVNC9
115196	$Cardiomyopathy, hypertrophic, 3$	TPM1
115197	$Cardiomyopathy, hypertrophic, 4$	CMD1MM
115197	$Cardiomyopathy, hypertrophic, 4$	CMH4
115197	$Cardiomyopathy, hypertrophic, 4$	LVNC10
115197	$Cardiomyopathy, hypertrophic, 4$	MYBPC3
115200	$Cardiomyopathy, dilated, 1A$	CMD1A
115200	$Cardiomyopathy, dilated, 1A$	EMD2
115200	$Cardiomyopathy, dilated, 1A$	FPLD2
115200	$Cardiomyopathy, dilated, 1A$	HGPS
115200	$Cardiomyopathy, dilated, 1A$	LGMD1B
115200	$Cardiomyopathy, dilated, 1A$	LMN1
115200	$Cardiomyopathy, dilated, 1A$	LMNA
115210	$Cardiomyopathy, familial restrictive, 1$	CMD1FF
115210	$Cardiomyopathy, familial restrictive, 1$	CMD2A
115210	$Cardiomyopathy, familial restrictive, 1$	CMH7
115210	$Cardiomyopathy, familial restrictive, 1$	RCM1
115210	$Cardiomyopathy, familial restrictive, 1$	TNNI3
115300	$Hypercarotenemia and vitamin A deficiency, autosomal dominant$	BCDO
115300	$Hypercarotenemia and vitamin A deficiency, autosomal dominant$	BCMO1
115300	$Hypercarotenemia and vitamin A deficiency, autosomal dominant$	BCO1
115310	Paragangliomas 4	CWS2
115310	Paragangliomas 4	PGL4
115310	Paragangliomas 4	SDH2
115310	Paragangliomas 4	SDHB
115310	Paragangliomas 4	SDHIP
115430	$Carpal tunnel syndrome, familial$	PALB
115430	$Carpal tunnel syndrome, familial$	TTR
115700	$Cataract 4, multiple types$	CACA
115700	$Cataract 4, multiple types$	CCA3
115700	$Cataract 4, multiple types$	CRYG4
115700	$Cataract 4, multiple types$	CRYGD
115700	$Cataract 4, multiple types$	CTRCT4
115700	$Cataract 4, multiple types$	PCC
115900	Cataract 42	CRYBA2
115900	Cataract 42	CTRCT42
116100	$Cataract 20, multiple types$	CRYG8
116100	$Cataract 20, multiple types$	CRYGS
116100	$Cataract 20, multiple types$	CTRCT20
116200	$Cataract 1, multiple types$	CAE1
116200	$Cataract 1, multiple types$	CTRCT1
116200	$Cataract 1, multiple types$	CX50
116200	$Cataract 1, multiple types$	CZP1
116200	$Cataract 1, multiple types$	GJA8
116300	$Cataract 30, pulverulent$	CTRCT30
116300	$Cataract 30, pulverulent$	VIM
116400	Cataract 41	CTRCT41
116400	Cataract 41	DFNA14
116400	Cataract 41	DFNA38
116400	Cataract 41	DFNA6
116400	Cataract 41	WFRS
116400	Cataract 41	WFS
116400	Cataract 41	WFS1
116400	Cataract 41	WFSL
116600	$Cataract 6, multiple types$	ARCC2
116600	$Cataract 6, multiple types$	CTPA
116600	$Cataract 6, multiple types$	CTPP1
116600	$Cataract 6, multiple types$	CTRCT6
116600	$Cataract 6, multiple types$	ECK
116600	$Cataract 6, multiple types$	EPHA2
116700	Cataract 13 with adult i phenotype	CTRCT13
116700	Cataract 13 with adult i phenotype	GCNT2
116700	Cataract 13 with adult i phenotype	Ii
116800	$Cataract 5, multiple types$	CTM
116800	$Cataract 5, multiple types$	CTRCT5
116800	$Cataract 5, multiple types$	HSF4
116860	Cavernous malformations of CNS and retina	CAM
116860	Cavernous malformations of CNS and retina	CCM1
116860	Cavernous malformations of CNS and retina	KRIT1
116920	Leukocyte adhesion deficiency	CD18
116920	Leukocyte adhesion deficiency	ITGB2
116920	Leukocyte adhesion deficiency	LAD
116920	Leukocyte adhesion deficiency	LCAMB
117000	$Neuromuscular disease, congenital, with uniform type 1 fiber$	CCO
117000	$Neuromuscular disease, congenital, with uniform type 1 fiber$	MHS
117000	$Neuromuscular disease, congenital, with uniform type 1 fiber$	RYR1
117210	Spinocerebellar ataxia 31	BEAN
117210	Spinocerebellar ataxia 31	SCA31
117300	$Dementia, familial Danish$	ABRI
117300	$Dementia, familial Danish$	BRI
117300	$Dementia, familial Danish$	FBD
117300	$Dementia, familial Danish$	ITM2B
117300	$Dementia, familial Danish$	RDGCA
117360	$Spinocerebellar ataxia 29, congenital nonprogressive$	ITPR1
117360	$Spinocerebellar ataxia 29, congenital nonprogressive$	SCA15
117360	$Spinocerebellar ataxia 29, congenital nonprogressive$	SCA16
117360	$Spinocerebellar ataxia 29, congenital nonprogressive$	SCA29
117550	Sotos syndrome 1	ARA267
117550	Sotos syndrome 1	NSD1
117550	Sotos syndrome 1	SOTOS1
117550	Sotos syndrome 1	STO
117650	Cerebrocostomandibular syndrome	CCMS
117650	Cerebrocostomandibular syndrome	SNRPB
117800	$[Colostrum secretion, variation in]$	ABCC11
117800	$[Colostrum secretion, variation in]$	EWWD
117800	$[Colostrum secretion, variation in]$	MRP8
117800	$[Colostrum secretion, variation in]$	WW
118100	$Klippel-Feil syndrome 1, autosomal dominant$	GDF6
118100	$Klippel-Feil syndrome 1, autosomal dominant$	KFS1
118100	$Klippel-Feil syndrome 1, autosomal dominant$	LCA17
118100	$Klippel-Feil syndrome 1, autosomal dominant$	MCOP4
118100	$Klippel-Feil syndrome 1, autosomal dominant$	MCOPCB6
118200	$Charcot-Marie-Tooth disease, type 1B$	CHM
118200	$Charcot-Marie-Tooth disease, type 1B$	CMT1B
118200	$Charcot-Marie-Tooth disease, type 1B$	CMTDID
118200	$Charcot-Marie-Tooth disease, type 1B$	DSS
118200	$Charcot-Marie-Tooth disease, type 1B$	MPZ
118210	$Charcot-Marie-Tooth disease, type 2A1$	CMT2A
118210	$Charcot-Marie-Tooth disease, type 2A1$	CMT2A1
118210	$Charcot-Marie-Tooth disease, type 2A1$	KIF1B
118210	$Charcot-Marie-Tooth disease, type 2A1$	NBLST1
118220	$Charcot-Marie-Tooth disease, type 1A$	CIDP
118220	$Charcot-Marie-Tooth disease, type 1A$	CMT1A
118220	$Charcot-Marie-Tooth disease, type 1A$	CMT1E
118220	$Charcot-Marie-Tooth disease, type 1A$	DSS
118220	$Charcot-Marie-Tooth disease, type 1A$	PMP22
118300	$Charcot-Marie-Tooth disease, type 1E$	CIDP
118300	$Charcot-Marie-Tooth disease, type 1E$	CMT1A
118300	$Charcot-Marie-Tooth disease, type 1E$	CMT1E
118300	$Charcot-Marie-Tooth disease, type 1E$	DSS
118300	$Charcot-Marie-Tooth disease, type 1E$	PMP22
118400	Cherubism	CRPM
118400	Cherubism	SH3BP2
118450	Alagille syndrome 1	AGS1
118450	Alagille syndrome 1	AHD
118450	Alagille syndrome 1	JAG1
118600	Chondrocalcinosis 2	ANK
118600	Chondrocalcinosis 2	ANKH
118600	Chondrocalcinosis 2	CCAL2
118600	Chondrocalcinosis 2	CMDJ
118600	Chondrocalcinosis 2	CPPDD
118600	Chondrocalcinosis 2	HANK
118700	$Chorea, hereditary benign$	NKX2-1
118700	$Chorea, hereditary benign$	NKX2A
118700	$Chorea, hereditary benign$	NMTC1
118700	$Chorea, hereditary benign$	TITF1
118700	$Chorea, hereditary benign$	TTF1
118800	Paroxysmal nonkinesigenic dyskinesia	BRP17
118800	Paroxysmal nonkinesigenic dyskinesia	DYT8
118800	Paroxysmal nonkinesigenic dyskinesia	FPD1
118800	Paroxysmal nonkinesigenic dyskinesia	KIPP1184
118800	Paroxysmal nonkinesigenic dyskinesia	MR1
118800	Paroxysmal nonkinesigenic dyskinesia	PDC
118800	Paroxysmal nonkinesigenic dyskinesia	PNKD
118800	Paroxysmal nonkinesigenic dyskinesia	TAHCCP2
119300	van der Woude syndrome	IRF6
119300	van der Woude syndrome	LPS
119300	van der Woude syndrome	OFC6
119300	van der Woude syndrome	PIT
119300	van der Woude syndrome	PPS1
119300	van der Woude syndrome	VWS
119500	Popliteal pterygium syndrome 1	IRF6
119500	Popliteal pterygium syndrome 1	LPS
119500	Popliteal pterygium syndrome 1	OFC6
119500	Popliteal pterygium syndrome 1	PIT
119500	Popliteal pterygium syndrome 1	PPS1
119500	Popliteal pterygium syndrome 1	VWS
119540	$Cleft palate, isolated$	UBB
119600	$Cleidocranial dysplasia, forme fruste, dental anomalies only$	AML3
119600	$Cleidocranial dysplasia, forme fruste, dental anomalies only$	CBFA1
119600	$Cleidocranial dysplasia, forme fruste, dental anomalies only$	CCD
119600	$Cleidocranial dysplasia, forme fruste, dental anomalies only$	CLCD
119600	$Cleidocranial dysplasia, forme fruste, dental anomalies only$	PEBP2A1
119600	$Cleidocranial dysplasia, forme fruste, dental anomalies only$	RUNX2
119800	$Clubfoot, congenital, with or without deficiency of long bones and/or mirror-image polydactyly$	BFT
119800	$Clubfoot, congenital, with or without deficiency of long bones and/or mirror-image polydactyly$	CCF
119800	$Clubfoot, congenital, with or without deficiency of long bones and/or mirror-image polydactyly$	LBNBG
119800	$Clubfoot, congenital, with or without deficiency of long bones and/or mirror-image polydactyly$	PITX1
119800	$Clubfoot, congenital, with or without deficiency of long bones and/or mirror-image polydactyly$	POTX
119800	$Clubfoot, congenital, with or without deficiency of long bones and/or mirror-image polydactyly$	PTX1
119900	$Digital clubbing, isolated congenital$	HPGD
119900	$Digital clubbing, isolated congenital$	PGDH1
119900	$Digital clubbing, isolated congenital$	PHOAR1
12	$Mental retardation, X-linked, syndromi$	MRXS12
12	$Mental retardation, X-linked, syndromi$	MYP12
12	$Mental retardation, X-linked, syndromi$	OFC12
120080	Colchicine resistance	ABCB1
120080	Colchicine resistance	CLCs
120080	Colchicine resistance	IBD13
120080	Colchicine resistance	MDR1
120080	Colchicine resistance	PGY1
120100	Familial cold-induced inflammatory syndrome 1	CIAS1
120100	Familial cold-induced inflammatory syndrome 1	FCAS1
120100	Familial cold-induced inflammatory syndrome 1	FCU
120100	Familial cold-induced inflammatory syndrome 1	NALP3
120100	Familial cold-induced inflammatory syndrome 1	NLRP3
120100	Familial cold-induced inflammatory syndrome 1	PYPAF1
120200	$Coloboma, ocular$	AN2
120200	$Coloboma, ocular$	ASGD5
120200	$Coloboma, ocular$	FVH1
120200	$Coloboma, ocular$	MGDA
120200	$Coloboma, ocular$	PAX6
120330	Papillorenal syndrome	FSGS7
120330	Papillorenal syndrome	PAPRS
120330	Papillorenal syndrome	PAX2
120430	Coloboma of optic nerve	AN2
120430	Coloboma of optic nerve	ASGD5
120430	Coloboma of optic nerve	FVH1
120430	Coloboma of optic nerve	MGDA
120430	Coloboma of optic nerve	PAX6
120433	$Coloboma, ocular$	COB1
120433	$Coloboma, ocular$	YAP1
120435	$Colorectal cancer, hereditary nonpolyposis, type 1$	COCA1
120435	$Colorectal cancer, hereditary nonpolyposis, type 1$	FCC1
120435	$Colorectal cancer, hereditary nonpolyposis, type 1$	HNPCC1
120435	$Colorectal cancer, hereditary nonpolyposis, type 1$	MSH2
120790	$Complement component 4, partial deficiency of$	C1NH
120790	$Complement component 4, partial deficiency of$	HAE1
120790	$Complement component 4, partial deficiency of$	HAE2
120790	$Complement component 4, partial deficiency of$	SERPING1
120970	Cone-rod retinal dystrophy-2	CORD2
120970	Cone-rod retinal dystrophy-2	CRD
120970	Cone-rod retinal dystrophy-2	CRX
120970	Cone-rod retinal dystrophy-2	LCA7
121050	$Contractural arachnodactyly, congenital$	CCA
121050	$Contractural arachnodactyly, congenital$	EOMD
121050	$Contractural arachnodactyly, congenital$	FBN2
121200	Myokymia	BFNS1
121200	Myokymia	EBN1
121200	Myokymia	EIEE7
121200	Myokymia	KCNQ2
121201	$Seizures, benign neonatal, type 2$	BFNC2
121201	$Seizures, benign neonatal, type 2$	EBN2
121201	$Seizures, benign neonatal, type 2$	KCNQ3
121300	Harderoporphyria	CPOX
121800	$Corneal dystrophy, Schnyder type$	SCCD
121800	$Corneal dystrophy, Schnyder type$	TERE1
121800	$Corneal dystrophy, Schnyder type$	UBIAD1
121820	$Corneal dystrophy, epithelial basement membrane$	BIGH3
121820	$Corneal dystrophy, epithelial basement membrane$	CDG2
121820	$Corneal dystrophy, epithelial basement membrane$	CDGG1
121820	$Corneal dystrophy, epithelial basement membrane$	CSD
121820	$Corneal dystrophy, epithelial basement membrane$	CSD2
121820	$Corneal dystrophy, epithelial basement membrane$	EBMD
121820	$Corneal dystrophy, epithelial basement membrane$	TGFBI
121850	Corneal fleck dystrophy	PIKFYVE
121850	Corneal fleck dystrophy	PIP5K3
121900	$Corneal dystrophy, Groenouw type I$	BIGH3
121900	$Corneal dystrophy, Groenouw type I$	CDG2
121900	$Corneal dystrophy, Groenouw type I$	CDGG1
121900	$Corneal dystrophy, Groenouw type I$	CSD
121900	$Corneal dystrophy, Groenouw type I$	CSD2
121900	$Corneal dystrophy, Groenouw type I$	EBMD
121900	$Corneal dystrophy, Groenouw type I$	TGFBI
122000	$Corneal dystrophy, posterior polymorphous, 1$	OVOL2
122000	$Corneal dystrophy, posterior polymorphous, 1$	PPCD1
122000	$Corneal dystrophy, posterior polymorphous, 1$	ZNF339
122100	Meesmann corneal dystrophy	KRT12
122100	Meesmann corneal dystrophy	KRT3
122200	$Corneal dystrophy, lattice type I$	BIGH3
122200	$Corneal dystrophy, lattice type I$	CDG2
122200	$Corneal dystrophy, lattice type I$	CDGG1
122200	$Corneal dystrophy, lattice type I$	CSD
122200	$Corneal dystrophy, lattice type I$	CSD2
122200	$Corneal dystrophy, lattice type I$	EBMD
122200	$Corneal dystrophy, lattice type I$	TGFBI
122400	Epithelial recurrent erosion dystrophy	BPAG2
122400	Epithelial recurrent erosion dystrophy	COL17A1
122400	Epithelial recurrent erosion dystrophy	ERED
122470	Cornelia de Lange syndrome 1	CDLS1
122470	Cornelia de Lange syndrome 1	NIPBL
122600	Spondylocostal dysostosis 5	SCDO5
122600	Spondylocostal dysostosis 5	TBX6
122700	Warfarin sensitivity	CYP2A
122700	Warfarin sensitivity	CYP2A3
122700	Warfarin sensitivity	CYP2A6
122700	Warfarin sensitivity	CYP2C9
